---code V2.c---
Turbine, Uinf(upstream), Uinf(U_dCenter), Cp(U_dCenter), Ct(U_dCenter), Power(U_dCenter), Thrust(U_dCenter) , Average Ud, Center  Ud , Uinf(disc cells), Power(disc cells), Thrust(disc cells)
Dir: 290
Finalising parallel run
disk0,7.95973,8.04163,0.000437501,0.718048,891.128,180935,6.04421,6.231,8.04163,891.128,180935
disk1,7.962,8.01966,0.000436861,0.715643,885.261,179345,6.01821,6.25374,8.01966,885.261,179345
Dir: 292
Finalising parallel run
disk0,7.95796,8.02593,0.000437986,0.719884,886.935,180690,6.02562,6.21365,8.02593,886.935,180690
disk1,7.96202,7.9923,0.000437999,0.719935,877.872,179192,5.98788,6.21317,7.9923,877.872,179192
Dir: 294
Finalising parallel run
disk0,7.95813,8.08163,0.000435169,0.709379,901.809,180533,6.09154,6.31293,8.08163,901.809,180533
disk1,7.96205,8.03614,0.000434991,0.708726,889.661,178342,6.03771,6.3191,8.03614,889.661,178342
Dir: 296
Finalising parallel run
disk0,7.95555,8.03862,0.000438591,0.722192,890.324,181843,6.04064,6.19183,8.03862,890.324,181843
disk1,7.9621,7.95519,0.000441255,0.73235,867.558,180593,5.95382,6.09363,7.95519,867.558,180593
Dir: 298
Finalising parallel run
disk0,7.95416,8.0868,0.000432723,0.700536,903.189,178511,6.09766,6.3965,8.0868,903.189,178511
disk1,7.96217,8.03523,0.000434833,0.70815,889.418,178157,6.03663,6.32455,8.03523,889.418,178157
Dir: 300
Finalising parallel run
disk0,7.95071,8.0858,0.000432041,0.698111,902.92,177849,6.09647,6.41943,8.0858,902.92,177849
disk1,7.96228,8.01603,0.000436359,0.713772,884.291,178714,6.01391,6.27142,8.01603,884.291,178714
Dir: 302
Finalising parallel run
disk0,7.94798,8.01443,0.000442801,0.735956,883.865,184195,6.01202,6.03685,8.01443,883.865,184195
disk1,7.96241,7.98227,0.000439874,0.727159,875.083,180536,5.97867,6.14489,7.98227,875.083,180536
Dir: 304
Finalising parallel run
disk0,7.94418,8.03579,0.000439631,0.726211,889.568,182726,6.03729,6.15385,8.03579,889.568,182726
disk1,7.96259,8.00251,0.000440561,0.72986,880.682,182127,5.99792,6.11936,8.00251,880.682,182127
Dir: 306
Finalising parallel run
disk0,7.94098,7.93333,0.000444362,0.739827,861.482,181435,5.93376,5.97591,7.93333,861.482,181435
disk1,7.96281,7.99159,0.0004424,0.735003,877.673,182910,5.98722,6.05186,7.99159,877.673,182909
Dir: 308
Finalising parallel run
disk0,7.9385,7.85374,0.000443631,0.737982,839.365,177370,5.86074,6.00496,7.85374,839.365,177370
disk1,7.96311,8.01081,0.0004392,0.724536,882.896,181173,6.00773,6.16968,8.01081,882.896,181173
Dir: 310
Finalising parallel run
disk0,7.93619,7.6696,0.000449296,0.754851,788.191,173017,5.69178,5.73938,7.6696,788.191,173017
disk1,7.96343,8.01109,0.00043851,0.721884,882.972,180523,6.00806,6.19475,8.01109,882.972,180523
Dir: 312
Finalising parallel run
disk0,7.93377,7.42431,0.000452033,0.770431,720.021,165473,5.4667,5.49408,7.42431,720.021,165473
disk1,7.96376,8.02952,0.000439184,0.724476,887.893,182005,6.02987,6.17025,8.02952,887.893,182005
Dir: 314
Finalising parallel run
disk0,7.93233,7.15675,0.000451746,0.791,645.664,157866,5.22119,5.1215,7.15675,645.664,157866
disk1,7.96397,8.04949,0.00043907,0.724036,893.226,182801,6.0535,6.17441,8.04949,893.226,182801
Dir: 316
Finalising parallel run
disk0,7.93102,6.89987,0.000454702,0.791,578.963,146737,5.00473,4.80334,6.89987,578.963,146737
disk1,7.96399,8.05002,0.000439051,0.72396,893.366,182806,6.05413,6.17512,8.05002,893.366,182806
Dir: 318
Finalising parallel run
disk0,7.93266,6.67212,0.000449492,0.791,526.328,137210,4.83953,4.58454,6.67212,526.328,137210
disk1,7.9638,8.0347,0.000439684,0.726418,889.277,182729,6.03601,6.1519,8.0347,889.277,182729
Dir: 320
Finalising parallel run
disk0,7.92824,6.54845,0.00044756,0.791,497.749,132171,4.74983,4.54217,6.54845,497.749,132171
disk1,7.9635,8.05276,0.000436532,0.714416,894.1,180519,6.05738,6.26533,8.05276,894.1,180519
Dir: 322
Finalising parallel run
disk0,7.92856,6.56121,0.000451269,0.791,500.697,132686,4.75909,4.63204,6.56121,500.697,132686
disk1,7.9632,8.03996,0.000436702,0.715047,890.68,180104,6.04222,6.25936,8.03996,890.68,180104
Dir: 324
Finalising parallel run
disk0,7.92905,6.69664,0.00045286,0.791,531.996,138220,4.85732,4.68737,6.69664,531.996,138220
disk1,7.96293,8.02035,0.000438993,0.723736,885.445,181405,6.01902,6.17724,8.02035,885.445,181405
Dir: 326
Finalising parallel run
disk0,7.92813,6.85709,0.000454924,0.791,569.075,144923,4.9737,4.8934,6.85709,569.075,144923
