---code V2.a---
Turbine, Uinf(upstream), Uinf(U_dCenter), Cp(U_dCenter), Ct(U_dCenter), Power(U_dCenter), Thrust(U_dCenter) , Average Ud, Center  Ud , Uinf(disc cells), Power(disc cells), Thrust(disc cells)
Dir: 290
Finalising parallel run
disk0,7.95949,8.0832,0.000438415,0.721517,902.226,183694,6.00869,6.19821,8.0832,902.226,183694
disk1,7.96199,8.08606,0.00043832,0.721157,902.99,183732,5.96017,6.20162,8.08606,902.99,183732
Dir: 292
Finalising parallel run
disk0,7.95765,8.06776,0.000438921,0.723462,898.105,183486,5.98907,6.17984,8.06776,898.105,183486
disk1,7.96201,8.05363,0.000439382,0.725243,894.331,183294,5.93233,6.163,8.05363,894.331,183294
Dir: 294
Finalising parallel run
disk0,7.95769,8.14219,0.000436443,0.714084,917.979,184465,6.04233,6.26847,8.14219,917.979,184465
disk1,7.96203,8.12756,0.000436937,0.715927,914.072,184277,5.95919,6.25104,8.12756,914.072,184277
Dir: 296
Finalising parallel run
disk0,7.95542,8.06164,0.000439121,0.724233,896.47,183403,6.02049,6.17254,8.06164,896.47,183403
disk1,7.96209,7.97658,0.000441706,0.733382,873.502,181821,5.937,6.07738,7.97658,873.502,181821
Dir: 298
Finalising parallel run
disk0,7.95339,8.18961,0.000434822,0.708109,930.64,185058,6.01355,6.32493,8.18961,930.64,185058
disk1,7.96215,8.12994,0.000436857,0.715627,914.708,184307,5.95492,6.25388,8.12994,914.708,184307
Dir: 300
Finalising parallel run
disk0,7.94985,8.20176,0.000434401,0.706579,933.884,185206,6.00125,6.3394,8.20176,933.884,185206
disk1,7.96225,8.09309,0.000438088,0.72027,904.869,183825,5.94461,6.21,8.09309,904.869,183825
Dir: 302
Finalising parallel run
disk0,7.94768,7.97095,0.000441849,0.733714,871.937,181647,6.04612,6.07215,7.97095,871.937,181647
disk1,7.9624,8.01492,0.000440627,0.73012,883.996,182757,5.94896,6.11691,8.01492,883.996,182757
Dir: 304
Finalising parallel run
disk0,7.94406,8.0416,0.000439772,0.726758,891.12,183129,6.03207,6.14868,8.0416,891.12,183129
disk1,7.96259,8.01076,0.000440759,0.730644,882.885,182698,5.99033,6.11196,8.01076,882.885,182698
Dir: 306
Finalising parallel run
disk0,7.94133,7.89847,0.000443634,0.73799,851.796,179398,5.96157,6.00483,7.89847,851.796,179398
disk1,7.96282,7.96848,0.000441912,0.73386,871.252,181570,6.00513,6.06986,7.96848,871.252,181570
Dir: 308
Finalising parallel run
disk0,7.93797,7.87665,0.000444147,0.739278,845.731,178719,5.83992,5.98456,7.87665,845.731,178719
disk1,7.9631,8.03894,0.000439857,0.727093,890.41,183092,5.98221,6.14552,8.03894,890.41,183092
Dir: 310
Finalising parallel run
disk0,7.93545,7.63301,0.000448976,0.753652,778.022,171098,5.70963,5.75825,7.63301,778.022,171098
disk1,7.96341,8.05194,0.000439437,0.725455,893.881,183271,5.97185,6.161,8.05194,893.881,183271
Dir: 312
Finalising parallel run
disk0,7.93346,7.37841,0.00045187,0.768674,707.264,163060,5.4945,5.52174,7.37841,707.264,163060
disk1,7.96375,8.04738,0.000439585,0.72603,892.663,183208,6.01466,6.15556,8.04738,892.663,183208
Dir: 314
Finalising parallel run
disk0,7.93232,7.03423,0.00045097,0.78898,611.615,152118,5.2998,5.20204,7.03423,611.615,152118
disk1,7.96397,8.05815,0.000439235,0.724673,895.538,183355,6.04735,6.16839,8.05815,895.538,183355
Dir: 316
Finalising parallel run
disk0,7.93111,6.68244,0.00045471,0.791,528.713,137634,5.13492,4.93569,6.68244,528.713,137635
disk1,7.96399,8.05915,0.000439203,0.724547,895.805,183369,6.04845,6.16958,8.05915,895.805,183369
Dir: 318
Finalising parallel run
disk0,7.93283,6.41988,0.00045396,0.791,468.036,127031,4.99254,4.74176,6.41988,468.036,127031
disk1,7.96381,8.04152,0.000439774,0.726768,891.098,183127,6.0326,6.14858,8.04152,891.098,183127
Dir: 320
Finalising parallel run
disk0,7.92726,6.30505,0.000452047,0.791,441.499,122528,4.86537,4.65694,6.30505,441.499,122528
disk1,7.96348,8.10635,0.000437647,0.718599,908.409,184000,6.01411,6.22579,8.10635,908.409,184000
Dir: 322
Finalising parallel run
disk0,7.92744,6.37075,0.000453275,0.791,456.683,125095,4.84008,4.70547,6.37075,456.683,125095
disk1,7.96318,8.09774,0.000437933,0.719685,906.11,183887,5.994,6.21553,8.09774,906.11,183887
Dir: 324
Finalising parallel run
disk0,7.92868,6.49215,0.000454632,0.791,484.739,129908,4.96992,4.79514,6.49215,484.739,129908
disk1,7.96292,8.0479,0.000439568,0.725964,892.803,183215,5.99685,6.15619,8.0479,892.803,183215
Dir: 326
Finalising parallel run
disk0,7.9282,6.72987,0.000454393,0.791,539.676,139595,5.05406,4.97072,6.72987,539.676,139595
disk1,7.96269,8.02988,0.000440149,0.728235,887.99,182966,6.02246,6.13472,8.02988,887.99,182966
