5.23941602338 0.849723747241
5.57795662165 0.861351501437
5.96697404436 0.867629193779
6.40512954079 0.864500584885
6.9185009052 0.854468979411
7.53169803911 0.835866760934
8.27074416595 0.808834619317
9.31334397269 0.764095347829
10.5146542732 0.716490293811
10.3242372216 0.719544389506
11.9044041163 0.63973365993
13.480825959 0.607824759891
14.8454486706 0.569526088252
16.8398524373 0.463827607969
18.9394786392 0.343459877356
24.4837666707 0.269069949519
37.3169799328 0.191626415384
76.8302541217 0.125200685221
