---code V3.c---
Turbine, Uinf(upstream), Uinf(U_dCenter), Cp(U_dCenter), Ct(U_dCenter), Power(U_dCenter), Thrust(U_dCenter) , Average Ud, Center  Ud , Uinf(disc cells), Power(disc cells), Thrust(disc cells)
Dir: 290
Finalising parallel run
disk0,7.95979,8.13107,0.000436812,0.715485,914.996,184322,6.14104,6.27424,8.05469,894.58,181224
disk1,7.962,8.09748,0.000437936,0.719718,906.026,183883,6.10207,6.23418,8.01868,885.094,180683
Dir: 292
Finalising parallel run
disk0,7.95799,8.11439,0.000437373,0.717587,910.541,184106,6.12889,6.25434,8.04391,892.443,181292
disk1,7.96202,8.07638,0.000438633,0.722376,900.394,183602,6.08233,6.20902,8.00005,880.67,180532
Dir: 294
Finalising parallel run
disk0,7.95816,8.18213,0.000435073,0.709051,928.63,184966,6.18097,6.33514,8.09107,902.732,181193
disk1,7.96205,8.15301,0.000436069,0.712721,920.854,184602,6.12071,6.30041,8.03504,886.472,179640
Dir: 296
Finalising parallel run
disk0,7.95554,8.04035,0.000439806,0.726915,890.775,183111,6.11704,6.16605,8.03885,894.746,183350
disk1,7.9621,7.93426,0.00044276,0.735879,861.725,180510,6.0376,6.05672,7.96441,876.296,182213
Dir: 298
Finalising parallel run
disk0,7.95404,8.16806,0.000435556,0.710825,924.872,184791,6.16543,6.31836,8.07657,899.132,181012
disk1,7.96217,8.09936,0.000437874,0.719481,906.529,183908,6.10257,6.23642,8.0191,884.982,180634
Dir: 300
Finalising parallel run
disk0,7.95083,8.18048,0.00043513,0.70926,928.188,184945,6.16196,6.33317,8.07389,897.394,180496
disk1,7.96228,8.15789,0.000435903,0.712106,922.156,184664,6.11395,6.30623,8.02855,884.171,179208
Dir: 302
Finalising parallel run
disk0,7.94825,7.90424,0.000443487,0.73765,853.378,179577,6.10734,6.02876,8.02676,898.933,185552
disk1,7.96242,8.08704,0.000438281,0.721032,903.241,183745,6.09152,6.22173,8.00989,882.758,180608
Dir: 304
Finalising parallel run
disk0,7.94468,7.99712,0.00044117,0.73217,879.199,182457,6.11308,6.11524,8.03194,895.452,184375
disk1,7.96261,8.11347,0.000437403,0.717703,910.296,184094,6.11899,6.25325,8.03653,889.369,180942
Dir: 306
Finalising parallel run
disk0,7.94157,7.80086,0.000445816,0.743749,824.638,176357,6.01696,5.93251,7.94205,875.402,183162
disk1,7.96283,8.08286,0.000438419,0.721559,902.125,183689,6.11622,6.21675,8.0325,890.491,181759
Dir: 308
Finalising parallel run
disk0,7.93864,7.77392,0.000446376,0.745339,817.15,175515,5.93333,5.90743,7.85497,849.352,179646
disk1,7.96311,8.06374,0.000439047,0.723968,897.02,183432,6.10468,6.19394,8.02291,888.314,181912
Dir: 310
Finalising parallel run
disk0,7.93632,7.52952,0.000450421,0.759759,749.205,167838,5.7675,5.67989,7.68556,804.213,175412
disk1,7.96343,8.07979,0.000438521,0.721947,901.304,183648,6.10318,6.21308,8.02356,887.301,181422
Dir: 312
Finalising parallel run
disk0,7.934,7.31639,0.000452116,0.772333,689.956,161094,5.55303,5.48146,7.45048,737.882,167759
disk1,7.96376,8.06887,0.000438879,0.723322,898.388,183501,6.12352,6.20006,8.04369,894.318,182653
Dir: 314
Finalising parallel run
disk0,7.93264,6.97,0.000451013,0.791,595.069,149735,5.32343,5.16467,7.18882,663.629,160151
disk1,7.96398,8.08212,0.000438444,0.721652,901.927,183679,6.1476,6.21587,8.06584,900.572,183219
Dir: 316
Finalising parallel run
disk0,7.93133,6.61554,0.000454884,0.791,513.19,134893,5.10748,4.90202,6.93407,601.579,149071
disk1,7.96399,8.08292,0.000438417,0.721552,902.14,183690,6.14823,6.21682,8.06643,900.708,183219
Dir: 318
Finalising parallel run
disk0,7.93297,6.35415,0.000452962,0.791,452.809,124444,4.93104,4.70833,6.71477,542.756,139683
disk1,7.96381,8.0694,0.000438862,0.723255,898.53,183508,6.13289,6.20069,8.05344,897.402,183070
Dir: 320
Finalising parallel run
disk0,7.92864,6.26979,0.000451201,0.791,433.322,121161,4.83868,4.64582,6.59659,511.035,134674
disk1,7.96351,8.17041,0.000435475,0.710529,925.499,184820,6.15867,6.32116,8.07383,897.453,180774
Dir: 322
Finalising parallel run
disk0,7.92899,6.36272,0.000453106,0.791,454.789,124780,4.85089,4.71468,6.613,517.417,135379
disk1,7.96321,8.16755,0.000435573,0.710889,924.735,184785,6.14375,6.31775,8.05703,892.487,180142
Dir: 324
Finalising parallel run
disk0,7.92958,6.4601,0.000454336,0.791,477.284,128628,4.94988,4.78684,6.74333,551.039,140846
disk1,7.96294,8.11984,0.00043719,0.716901,911.996,184177,6.12494,6.26084,8.0413,890.556,180956
Dir: 326
Finalising parallel run
disk0,7.92865,6.69963,0.000454548,0.791,532.614,138343,5.09444,4.96433,6.91377,598.52,148419
disk1,7.9627,8.08231,0.000438438,0.721629,901.977,183682,6.12978,6.21609,8.04691,894.751,182389
