5.34202673849 1.1165769166
5.34821674812 1.10234113227
5.49082209468 1.104641417
5.5499730956 1.09209267192
6.01282147805 1.07543862479
6.14282989546 1.06868057083
6.6362074002 1.06862544338
6.8365631842 1.04330601836
7.47107951259 1.02273510393
7.62747066874 1.00467465793
7.99417363535 0.990941599229
8.13802797218 0.973980338424
8.53843128522 0.958124139533
8.71133165447 0.941486356226
9.20644695454 0.919590797054
9.35789663044 0.905870026831
9.90858234027 0.882708383358
10.1559197559 0.861592864254
10.1631461122 0.863359370066
10.8569479944 0.824484594668
10.998877492 0.815656436082
12.101280395 0.771978992581
12.2276161803 0.764469311128
13.3325026775 0.741513143654
13.3434829036 0.737218903195
13.4034401628 0.737422358271
14.8538518879 0.668222782961
15.1387581127 0.651538568644
19.5078082327 0.397861884221
20.4491929249 0.381706732783
27.9830906435 0.300882883854
38.1138090374 0.239947674624
39.2301995964 0.237579050069
39.295480144 0.232946082889
39.3269842268 0.236635820069
39.4887390637 0.235402739615
65.2758510091 0.181321292469
65.6065298926 0.181321292469
