z,U_0,U_1,U_2
481.162324649,9.57045208374,2.52475225482e-06,1.4876480024e-14
482.565130261,9.57180893979,2.33675204152e-06,1.56398403905e-14
483.967935872,9.57316579584,2.14875182821e-06,1.6403200757e-14
485.370741483,9.57452265189,1.96075161491e-06,1.71665611234e-14
486.773547094,9.57587950794,1.77275140161e-06,1.79299214899e-14
488.176352705,9.57723636399,1.5847511883e-06,1.86932818564e-14
489.579158317,9.57859322004,1.396750975e-06,1.94566422228e-14
490.981963928,9.57995007609,1.2087507617e-06,2.02200025893e-14
492.384769539,9.58130693214,1.02075054839e-06,2.09833629558e-14
493.78757515,9.58266378819,8.32750335091e-07,2.17467233222e-14
495.190380762,9.58402064424,6.44750121788e-07,2.25100836887e-14
496.593186373,9.58537750029,4.56749908484e-07,2.32734440552e-14
497.995991984,9.58673435634,2.68749695181e-07,2.40368044216e-14
499.398797595,9.58809121239,8.07494818777e-08,2.48001647881e-14
