y,p,k,epsilon
0,0.245209852725,0.443982494395,0.00148639424464
2.5250501002,0.245205784508,0.443849659172,0.00148327916528
5.0501002004,0.245196042234,0.443728531255,0.00148258402577
7.5751503006,0.24518629996,0.443607403339,0.00148188888626
10.1002004008,0.245175620931,0.44348124418,0.00148154841654
12.625250501,0.245158251963,0.443323331961,0.00148202865081
15.1503006012,0.245138341308,0.443187544812,0.00147976936222
17.6753507014,0.245123347,0.443067685167,0.00147920305096
20.2004008016,0.245108352691,0.442947825522,0.00147863673969
22.7254509018,0.24509632961,0.442821119508,0.00147899665421
25.250501002,0.245085859275,0.442696922701,0.00147841756453
27.7755511022,0.245072232667,0.442599791354,0.00147696385586
30.3006012024,0.245058786387,0.442510322146,0.00147653879724
32.8256513026,0.245045340107,0.442420852938,0.00147611373862
35.3507014028,0.245031712232,0.442327304824,0.00147722194676
37.875751503,0.245013390747,0.442258174427,0.00147569980285
40.4008016032,0.244996500717,0.442204338222,0.00147505767711
42.9258517034,0.244980191693,0.442151542644,0.00147480186805
45.4509018036,0.244963676028,0.442099120462,0.00147454812353
47.9759519038,0.24494978442,0.442042104682,0.00147642423615
50.501002004,0.244930114903,0.442023028331,0.00147416567291
53.0260521042,0.244912543102,0.441999629904,0.0014740478697
55.5511022044,0.244894971302,0.441976231477,0.0014739300665
58.0761523046,0.244877087993,0.441952080652,0.00147414191357
60.6012024048,0.244859094425,0.44192994795,0.00147529969391
63.126252505,0.244837166007,0.441933458333,0.00147370812052
65.6513026052,0.244817034622,0.441928024983,0.00147367765529
68.1763527054,0.244796903238,0.441922591634,0.00147364719005
70.7014028056,0.244776528677,0.441912259184,0.00147452848852
73.2264529058,0.244754303816,0.441912840004,0.00147459971958
75.751503006,0.24473026009,0.44192300918,0.00147364514245
78.2765531062,0.244707195104,0.441925613586,0.00147365745193
80.8016032064,0.244684130118,0.441928217992,0.0014736697614
83.3266533066,0.244660352505,0.441919784954,0.00147516744561
85.8517034068,0.244632901764,0.441933887697,0.00147410807105
88.376753507,0.244605812835,0.44194144003,0.00147374739622
90.9018036072,0.244579116962,0.441945591543,0.00147377301986
93.4268537074,0.244551899363,0.441949720372,0.00147379867245
95.9519038076,0.244524354255,0.441935966948,0.0014758792423
98.4769539078,0.244491595692,0.441957075427,0.00147385607208
101.002004008,0.244460824561,0.441959437271,0.0014738795745
103.527054108,0.24443005343,0.441961799115,0.00147390307691
106.052104208,0.244398087709,0.44196131574,0.00147422392989
108.577154309,0.244364806757,0.441951076814,0.00147550925994
111.102204409,0.244328032335,0.441964709904,0.00147396497752
113.627254509,0.244292821269,0.441964056841,0.00147398036557
116.152304609,0.244257610204,0.441963403779,0.00147399575362
118.677354709,0.24422053678,0.441954334017,0.00147488334128
121.20240481,0.244181030366,0.441950596332,0.00147500369061
123.72745491,0.244140183177,0.441955757324,0.001474025855
126.25250501,0.244100345565,0.441951981582,0.00147403218989
128.77755511,0.244060507953,0.441948205841,0.00147403852478
131.30260521,0.244017879883,0.441930508399,0.00147549145081
133.827655311,0.243972187016,0.441933703655,0.0014744490188
136.352705411,0.243927227477,0.441930811271,0.00147403920491
138.877755511,0.243882707218,0.441924249535,0.00147403763735
141.402805611,0.243837385937,0.441917674283,0.00147403607842
143.927855711,0.243789770462,0.441891850787,0.0014760554662
146.452905812,0.243738331082,0.441901015741,0.00147402128852
