y,U_0,U_1,U_2
0,7.9994015519,0,0
2.5250501002,8.00160172762,-2.10485279783e-05,-0.000160055894368
5.0501002004,8.00300665997,-6.68499900021e-05,-0.000283263811447
7.5751503006,8.00436312734,-0.000113255685207,-0.000403489809383
10.1002004008,8.00556802876,-0.000164477894852,-0.000515240450921
12.625250501,8.00622869422,-0.000241580423236,-0.000588283535275
15.1503006012,8.00720201624,-0.000325320429689,-0.000655018041597
17.6753507014,8.00781429602,-0.000421372835604,-0.000709501178529
20.2004008016,8.00838424771,-0.00051784297252,-0.000761028616907
22.7254509018,8.00872949443,-0.000623471285745,-0.000802365026245
25.250501002,8.00907287261,-0.000743356918138,-0.000828773022882
27.7755511022,8.00950583715,-0.000866948882066,-0.00085056178527
30.3006012024,8.00976602879,-0.000992779922906,-0.000868957436635
32.8256513026,8.01000319337,-0.00111809406998,-0.00088564537419
35.3507014028,8.00996378594,-0.00124951187308,-0.000894583442694
37.875751503,8.01026966192,-0.00138537875436,-0.000898776018732
40.4008016032,8.01044258467,-0.00152347950436,-0.000900116069163
42.9258517034,8.01055407997,-0.00166143898262,-0.000900615157966
45.4509018036,8.01065740304,-0.00179855520464,-0.000900527862521
47.9759519038,8.01043106979,-0.00194039744687,-0.000895562263912
50.501002004,8.01079696891,-0.0020850778557,-0.000888626778567
53.0260521042,8.01085975158,-0.00222996834649,-0.000880609667385
55.5511022044,8.01091852501,-0.00237379191305,-0.00087240043996
58.0761523046,8.01092747564,-0.00251735699296,-0.000863793791065
60.6012024048,8.01079862595,-0.00266422849677,-0.000853015474924
63.126252505,8.01106682272,-0.00281331822897,-0.000840709255408
65.6513026052,8.01111490928,-0.00296222744709,-0.000828126103739
68.1763527054,8.01115951464,-0.00310952490595,-0.000815556705842
70.7014028056,8.01107490892,-0.00325751467222,-0.000802851829562
73.2264529058,8.0111094438,-0.00340884564212,-0.000788863084871
75.751503006,8.01129403503,-0.00356181343807,-0.000773615122223
78.2765531062,8.01134165169,-0.00371436811772,-0.000758292969053
80.8016032064,8.01138624368,-0.0038652433446,-0.000743128592808
83.3266533066,8.01122187167,-0.00401762652591,-0.00072820696859
85.8517034068,8.01142615519,-0.0041741541332,-0.000711643130266
88.376753507,8.01153390397,-0.00433137652754,-0.000694222964796
90.9018036072,8.01158574524,-0.00448783854917,-0.000676849700118
93.4268537074,8.01163531845,-0.00464310869761,-0.000659635290371
95.9519038076,8.01139550025,-0.0048005835397,-0.00064305054122
98.4769539078,8.01174491359,-0.00496338629808,-0.000623977142933
101.002004008,8.0118050389,-0.00512566566101,-0.0006044943931
103.527054108,8.01186276699,-0.00528684993215,-0.000585178129285
106.052104208,8.01187700774,-0.00544765968962,-0.000566078142148
108.577154309,8.01175796133,-0.00561215732273,-0.000547092183178
111.102204409,8.01204630387,-0.00578098768172,-0.000525829134336
113.627254509,8.01211431815,-0.00594929537519,-0.000504185447221
116.152304609,8.01217847423,-0.00611609862034,-0.000482786667622
118.677354709,8.01211905323,-0.00628370793285,-0.000461767617814
121.20240481,8.01217351093,-0.00645631653912,-0.000439972968206
123.72745491,8.01238881913,-0.00663195678676,-0.000416258421523
126.25250501,8.01246478191,-0.00680704695794,-0.000392243848203
128.77755511,8.01253610289,-0.00698059018601,-0.000368495326832
131.30260521,8.01240379693,-0.00715601695425,-0.000345317093777
133.827655311,8.01263234463,-0.00733812976927,-0.00032038627942
136.352705411,8.01277531653,-0.00752150858314,-0.000293824195525
138.877755511,8.01285875177,-0.00770412547805,-0.000267191476058
141.402805611,8.01293837461,-0.00788565204587,-0.000240757956478
143.927855711,8.01273394166,-0.00806997394535,-0.00021512738644
146.452905812,8.01311357554,-0.00826301097294,-0.000186621200962
148.977955912,8.01320857507,-0.00845519321011,-0.000156858007322
151.503006012,8.01329965381,-0.00864641026934,-0.000127284333905
154.028056112,8.01334954492,-0.00883737463986,-9.7948195629e-05
156.553106212,8.01325892281,-0.00903347077269,-6.87460786736e-05
159.078156313,8.01358642967,-0.00923669945941,-3.66410843208e-05
161.603206413,8.01369154929,-0.00943899778427,-3.48709992149e-06
164.128256513,8.01379043691,-0.0096399739582,2.9384228248e-05
166.653306613,8.0137692432,-0.00984203095766,6.18694209515e-05
169.178356713,8.01385446416,-0.0100514562277,9.52660464286e-05
171.703406814,8.0141115664,-0.0102657810829,0.000131415798235
174.228456914,8.01422669315,-0.0104792886672,0.000168334625183
176.753507014,8.01433429334,-0.0106914211494,0.000204929044567
179.278557114,8.01424292454,-0.0109059238486,0.00024097186112
181.803607214,8.01450478511,-0.0111305980566,0.000279031510137
184.328657315,8.01469239201,-0.0113572706425,0.000319826540616
186.853707415,8.01481658208,-0.0115831185273,0.00036089823922
189.378757515,8.01493465376,-0.0118080062901,0.000401716470244
191.903807615,8.01477409306,-0.012036443908,0.000441772957323
194.428857715,8.01519307414,-0.0122783882066,0.000485182421683
196.953907816,8.01533256242,-0.0125189057262,0.00053113992949
199.478957916,8.01546601034,-0.012758612396,0.000576854721591
202.004008016,8.01556007933,-0.0129982249785,0.000622303582895
204.529058116,8.01550705693,-0.0132449463243,0.000667734748783
207.054108216,8.01588354362,-0.0135029284757,0.000716945196755
209.579158317,8.01603598877,-0.0137592703597,0.000768228330156
212.104208417,8.01617885081,-0.0140145178718,0.000819135059179
214.629258517,8.01620507593,-0.0142712300701,0.000869665139619
217.154308617,8.01633103729,-0.0145387400689,0.000921379952467
219.679358717,8.01664059553,-0.014813942336,0.000977090875842
222.204408818,8.01680579272,-0.0150878402036,0.00103430135024
224.729458918,8.01695920327,-0.0153606011957,0.00109105619155
227.254509018,8.01691874797,-0.0156364277623,0.00114731460729
229.779559118,8.01722475291,-0.0159276441788,0.00120606113811
232.304609218,8.01746857079,-0.0162219549338,0.00126922298748
234.829659319,8.01764477364,-0.01651527972,0.00133298628034
237.354709419,8.01781136668,-0.0168078284843,0.00139638170848
239.879759519,8.01770547268,-0.0171050333061,0.00145909932671
242.404809619,8.01817551277,-0.0174231131009,0.00152597948981
244.929859719,8.01837201053,-0.0177388314415,0.00159743609141
247.45490982,8.01855929371,-0.018053933327,0.00166854142936
249.97995992,8.01870815219,-0.0183691678808,0.0017393121501
252.50501002,8.0187044436,-0.0186944935125,0.00181029519677
255.03006012,8.019142565,-0.0190376820041,0.00188648932874
257.55511022,8.01935561315,-0.0193780245804,0.00196638862594
260.080160321,8.01955391495,-0.019717559819,0.0020457252231
262.605210421,8.01963886536,-0.020059141163,0.00212468472183
265.130260521,8.01981805346,-0.020416906307,0.00220533313144
267.655310621,8.0201935913,-0.0207869406895,0.0022919887307
270.180360721,8.02042274133,-0.0211548143769,0.00238132882644
272.705410822,8.02063324506,-0.0215218641827,0.00246995326696
275.230460922,8.0206556442,-0.0218930448026,0.00255815356065
277.755511022,8.02101899936,-0.0222880577595,0.00264970585243
280.280561122,8.02133339255,-0.0226880693039,0.00274837526529
282.805611222,8.02157530883,-0.0230867479032,0.00284818022128
285.330661323,8.02180184345,-0.0234848862979,0.00294738876047
287.855711423,8.02176309581,-0.0238893995447,0.00304601541557
290.380761523,8.02229803555,-0.0243270544556,0.00315023565681
292.905811623,8.02256670261,-0.0247608985103,0.00326236093714
295.430861723,8.02282092396,-0.0251943455725,0.00337391809001
297.955911824,8.02303597055,-0.0256282312237,0.00348498002155
300.480961924,8.02309460735,-0.0260770250073,0.00359660489581
303.006012024,8.02360886058,-0.026555182428,0.00371588045716
305.531062124,8.02389806235,-0.0270284850403,0.00384157578843
308.056112224,8.02416374811,-0.0275012889176,0.00396632982583
310.581162325,8.02431887916,-0.0279770373588,0.00409063995665
313.106212425,8.02456452138,-0.0284781107044,0.00421746798023
315.631262525,8.02502096933,-0.0289997726908,0.00435368397773
318.156312625,8.02532962687,-0.029517817595,0.00449459311215
320.681362725,8.02560745894,-0.0300353617355,0.0046342429257
323.206412826,8.02570397183,-0.0305587361335,0.00477347836656
325.731462926,8.02613785292,-0.0311208151393,0.00491751741419
328.256513026,8.02653806333,-0.0316918187101,0.00507321915492
330.781563126,8.02685950956,-0.0322607978476,0.00523096714727
333.306613226,8.02715501046,-0.0328294516264,0.0053876311906
335.831663327,8.02719416786,-0.0334072574209,0.00554364544985
338.356713427,8.02780681592,-0.0340406264193,0.00570761702539
340.881763527,8.02816308524,-0.034668267494,0.00588527419106
343.406813627,8.02849527813,-0.0352956667988,0.00606190169636
345.931863727,8.02878382974,-0.0359238494286,0.00623763690409
348.456913828,8.02891489096,-0.036575331757,0.00641414879676
350.981963928,8.02951778392,-0.0372784924064,0.00660241954175
353.507014028,8.02989793459,-0.037973639303,0.00680193394908
356.032064128,8.03023783161,-0.0386684361321,0.00699968649993
358.557114228,8.03046869229,-0.0393675758421,0.00719662884765
361.082164329,8.03078936793,-0.0401091583608,0.00739699848428
363.607214429,8.03133855908,-0.040888626915,0.00761255506089
366.132264529,8.0317400758,-0.0416622019301,0.00783648530526
368.657314629,8.03208632746,-0.042435310042,0.00805794396937
371.182364729,8.03226015814,-0.0432170819993,0.00827849423299
373.70741483,8.0327709607,-0.0440669285678,0.00850560891817
376.23246493,8.03326806495,-0.0449355744474,0.00875249919101
