x,U_0,U_1,U_2
184.414414414,7.81707004428,7.16655636731e-09,0.0363375172165
186.486486486,7.80979825915,7.21147084013e-09,0.0364353990771
188.558558559,7.79987094454,7.26524747889e-09,0.0365503222465
190.630630631,7.78995403764,7.31962523116e-09,0.0371340360984
192.702702703,7.77942008648,7.37251068986e-09,0.0376901524258
194.774774775,7.76768369009,7.4224880893e-09,0.0381924889617
196.846846847,7.75594955232,7.47186726261e-09,0.03832894411
198.918918919,7.74321023935,7.5187758932e-09,0.0380157001282
200.990990991,7.72920297419,7.56364782422e-09,0.0378253703655
203.063063063,7.71518795035,7.60931221828e-09,0.0381886615972
205.135135135,7.6996440513,7.65419540373e-09,0.038445530903
207.207207207,7.68283822349,7.69843383791e-09,0.038614559889
209.279279279,7.66605077078,7.74192923696e-09,0.037986206578
