y,U_0,U_1,U_2
0,0,0,0
0.0274747474747,3.86767883383,0.00537905435004,0.00149692693787
0.0549494949495,6.60140853684,0.0093511574955,0.00239259584924
0.0824242424242,8.56066325794,0.0123008158041,0.00302647317409
0.109898989899,10.5199462781,0.0151988086239,0.00378548192006
0.137373737374,10.7512254918,0.0159161294162,0.00363430098265
0.164848484848,10.8028648041,0.0161782371638,0.00383571083275
0.192323232323,10.8513989934,0.0161500851552,0.00441608343661
0.219797979798,10.8700023803,0.0155262539455,0.00435985526209
0.247272727273,10.888088435,0.0148648762517,0.00474330459347
0.274747474747,10.892330578,0.0139409003034,0.00483113155861
0.302222222222,10.8763040103,0.0126324572971,0.00448614124721
0.329696969697,10.8590663166,0.0104179176811,0.00509205070235
0.357171717172,10.8479815355,0.0104555870641,0.00563474823118
0.384646464646,10.8413478794,0.0119655908261,0.00575436570628
0.412121212121,10.8349231437,0.0134201500476,0.00555467642796
0.439595959596,10.838485949,0.0183201376226,0.00526827467517
0.467070707071,10.8445891707,0.0232105784701,0.00548347710314
0.494545454545,10.8510768829,0.0273258272251,0.00613380708081
0.52202020202,10.8468147308,0.0275132384021,0.00609920655655
0.549494949495,10.8425646577,0.0275132892219,0.00697470184878
0.57696969697,10.8337262505,0.0257418468101,0.00751863779352
0.604444444444,10.8181701166,0.0213767817112,0.0075771415444
0.631919191919,10.7938705058,0.0130225229718,0.0086631504059
0.659393939394,10.6967990795,0.0119974953291,0.00814413699808
0.686868686869,10.5504183789,0.0157795922201,0.00827388994484
0.714343434343,10.4043698812,0.019394533484,0.0098703218988
0.741818181818,10.1475039185,0.0342182423902,0.0090104456178
0.769292929293,9.83859479751,0.0502753374483,0.00828650293271
0.796767676768,9.48895666605,0.0652879339101,0.00786940302814
0.824242424242,9.13723055642,0.0695924799949,0.0066228898846
0.851717171717,8.78325613194,0.07377038943,0.00499911326661
0.879191919192,8.42608153587,0.0731299697554,0.0030257366603
0.906666666667,8.0642216057,0.0654350903347,0.000540514767222
0.934141414141,7.56101126258,0.0612015609747,-0.00181346049325
0.961616161616,7.16407295171,0.0555247806429,-0.00258724272753
0.989090909091,6.83813926142,0.0490483638999,-0.00399378197943
1.01656565657,6.51087660172,0.0427283887462,-0.00683929078786
1.04404040404,6.34343354231,0.0340470166911,-0.00723588106136
1.07151515152,6.14047747691,0.0239117235706,-0.00805614181005
1.09898989899,5.89693974697,0.0132257206868,-0.0093455778419
1.12646464646,5.76455024064,0.00888708471115,-0.00871419891134
1.15393939394,5.63402162699,0.00500613171709,-0.0100783675823
1.18141414141,5.55530922425,0.00403518413323,-0.0105476158798
1.20888888889,5.55246033473,0.00732474170793,-0.00970662164158
1.23636363636,5.51383005855,0.00898127281042,-0.0104884267884
1.26383838384,5.48658289412,0.00880377687516,-0.0107980635347
1.29131313131,5.46808119358,0.00745350953975,-0.0109631771056
1.31878787879,5.45039525978,0.00617040050441,-0.0112778784977
1.34626262626,5.45204924949,0.00215172112546,-0.0109138187211
1.37373737374,5.45204928929,-0.00215135484996,-0.0109138182434
1.40121212121,5.45056359873,-0.00618389488348,-0.0113087241032
1.42868686869,5.46995853554,-0.00760771041423,-0.0113073933152
1.45616161616,5.48764454169,-0.00889084441163,-0.0109926891488
1.48363636364,5.51383036816,-0.0089809868814,-0.0104884121965
1.51111111111,5.55246068292,-0.00732448429692,-0.00970658392767
1.53858585859,5.55530957722,-0.0040349760951,-0.0105475708242
1.56606060606,5.63517779022,-0.00529024102176,-0.0113177175465
1.59353535354,5.76659476406,-0.00938973929707,-0.0109061149316
1.62101010101,5.89712343409,-0.0132707667414,-0.00954193016858
1.64848484848,6.14047807391,-0.0239117944068,-0.00805603236166
1.67595959596,6.34343421093,-0.0340471746158,-0.00723575036205
1.70343434343,6.51060326419,-0.0427608995118,-0.00713588035573
1.73090909091,6.83508185285,-0.049408656808,-0.00730483970363
1.75838383838,7.16234448254,-0.0557286904166,-0.00445931168346
1.78585858586,7.56101186229,-0.0612019576828,-0.00181326369399
1.81333333333,8.06422210816,-0.0654354841713,0.00054072789696
1.84080808081,8.42608196901,-0.0731303721568,0.0030259587315
1.86828282828,8.78186010052,-0.073692156426,0.00476504181464
1.89575757576,9.13476121804,-0.0694538188851,0.00620874848278
1.92323232323,9.48873557668,-0.0652759316405,0.00783253583258
1.95070707071,9.83859497311,-0.0502758163719,0.00828678279815
1.97818181818,10.1475040653,-0.0342187395151,0.00901073344336
2.00565656566,10.4044385226,-0.0193605813054,0.0101730642033
2.03313131313,10.5511829344,-0.0153954757552,0.0116491870056
2.06060606061,10.6972314142,-0.0117805383808,0.0100527709177
2.08808080808,10.7938705867,-0.0130230464922,0.00866349999935
