---code V3.c---
Turbine, Uinf(upstream), Uinf(U_dCenter), Cp(U_dCenter), Ct(U_dCenter), Power(U_dCenter), Thrust(U_dCenter) , Average Ud, Center  Ud , Uinf(disc cells), Power(disc cells), Thrust(disc cells)
Dir: 328
Finalising parallel run
disk0,7.9301,7.06486,0.000451325,0.787173,620.127,153094,5.24386,5.23049,7.27383,687.785,163157
disk1,7.96249,7.87736,0.00044413,0.739236,845.929,178742,5.95053,5.98522,8.03669,903.828,186429
Dir: 330
Finalising parallel run
disk0,7.93323,7.34809,0.000452036,0.770463,698.839,162099,5.47169,5.49358,7.53081,763.116,171079
disk1,7.96235,7.96463,0.00044201,0.734087,870.182,181451,5.95686,6.06629,8.04031,900.99,185315
Dir: 332
Finalising parallel run
disk0,7.93272,7.63203,0.000448992,0.75371,777.749,171067,5.71289,5.75733,7.79921,836.327,179097
disk1,7.96224,7.91793,0.000443167,0.736842,857.202,180002,5.94259,6.0229,8.03073,899.753,185542
Dir: 334
Finalising parallel run
disk0,7.93759,7.85322,0.000444684,0.74066,839.218,177990,5.8633,5.96279,7.94746,875.485,182685
disk1,7.96217,7.99392,0.000441259,0.732359,878.32,182358,5.98739,6.09349,8.07053,908.566,186197
Dir: 336
Finalising parallel run
disk0,7.94094,7.83139,0.000445171,0.741948,833.152,177309,5.90919,5.94251,7.99822,893.132,185334
disk1,7.9621,7.91788,0.000443169,0.736845,857.188,180001,5.94574,6.02286,8.03138,900.134,185584
Dir: 338
Finalising parallel run
disk0,7.94586,7.90384,0.000443506,0.737673,853.288,179565,5.95662,6.00982,8.03769,902.803,186074
disk1,7.96207,7.95678,0.000442208,0.73455,868.001,181208,5.95114,6.059,8.03322,898.827,185092
Dir: 340
Finalising parallel run
disk0,7.94602,7.92684,0.000442951,0.736317,859.678,180279,5.95783,6.03118,8.0449,904.373,186084
disk1,7.96202,7.87693,0.00044414,0.739261,845.809,178728,5.93294,5.98482,8.01881,898.228,185634
Dir: 342
Finalising parallel run
disk0,7.95022,8.00557,0.000440924,0.731299,881.498,182625,6.00904,6.10577,8.0894,914.579,186819
disk1,7.96201,7.95743,0.000442192,0.734512,868.181,181228,5.96258,6.0596,8.04615,902.762,185652
Dir: 344
Finalising parallel run
disk0,7.95041,7.85858,0.000444562,0.740344,840.71,178157,5.96578,5.96778,8.05001,909.186,187325
disk1,7.96198,7.81736,0.000445478,0.742776,829.253,176872,5.92486,5.92948,8.01215,898.621,186202
Dir: 346
Finalising parallel run
disk0,7.95359,7.97097,0.000441849,0.733713,871.942,181647,5.99077,6.07217,8.07192,910.928,186652
disk1,7.96196,7.94039,0.000442617,0.735517,863.446,180700,5.95734,6.04377,8.04103,902.284,185696
Dir: 348
Finalising parallel run
disk0,7.95508,7.90295,0.000443528,0.737726,853.039,179537,5.9704,6.00899,8.05326,908.472,186834
disk1,7.96196,7.88129,0.000444039,0.739004,847.02,178864,5.92777,5.98887,8.01325,896.377,185327
Dir: 350
Finalising parallel run
disk0,7.95502,7.88303,0.000443998,0.738901,847.503,178918,5.9696,5.99048,8.05403,909.789,187175
disk1,7.96193,7.87722,0.000444134,0.739244,845.889,178737,5.92731,5.98509,8.01329,896.559,185388
