---code V3.c---
Turbine, Uinf(upstream), Uinf(U_dCenter), Cp(U_dCenter), Ct(U_dCenter), Power(U_dCenter), Thrust(U_dCenter) , Average Ud, Center  Ud , Uinf(disc cells), Power(disc cells), Thrust(disc cells)
Dir: 40
Finalising parallel run
disk0,7.96924,8.28974,0.000431292,0.695493,957.361,186232,6.21967,6.46348,8.12831,906.675,179326
disk1,7.96327,7.85535,0.000444623,0.740534,839.789,178056,6.08457,5.98325,8.00633,894.008,185305
Dir: 42
Finalising parallel run
disk0,7.9691,8.27844,0.000431696,0.696916,954.344,186105,6.21356,6.45001,8.12313,905.785,179464
disk1,7.96364,7.86106,0.000444493,0.740197,841.376,178234,6.08397,5.98857,8.00566,893.321,185175
Dir: 44
Finalising parallel run
disk0,7.96889,8.27418,0.000431848,0.697454,953.205,186057,6.21799,6.44492,8.12689,907.362,179768
disk1,7.96394,7.91003,0.000443348,0.737309,854.987,179757,6.08739,6.03415,8.0119,892.846,184722
Dir: 46
Finalising parallel run
disk0,7.96517,8.26974,0.000432006,0.698013,952.019,186006,6.21201,6.43962,8.12182,906.002,179688
disk1,7.96402,7.90437,0.000443483,0.737642,853.415,179581,6.0829,6.02889,8.00768,891.75,184614
Dir: 48
Finalising parallel run
disk0,7.96371,8.28138,0.000431591,0.696547,955.128,186139,6.21815,6.45351,8.12725,906.916,179549
disk1,7.96395,7.88145,0.000444024,0.738994,847.044,178869,6.08694,6.00755,8.00842,893.292,185001
Dir: 50
Finalising parallel run
disk0,7.96199,8.29287,0.00043118,0.695098,958.196,186267,6.22416,6.46722,8.1324,907.773,179402
disk1,7.96367,7.86116,0.000444491,0.740191,841.404,178237,6.08802,5.98866,8.00952,894.773,185364
Dir: 52
Finalising parallel run
disk0,7.95708,8.29229,0.000431201,0.695171,958.042,186261,6.21422,6.46653,8.12305,904.841,179019
disk1,7.96338,7.83212,0.000445141,0.741905,833.329,177332,6.07227,5.96162,7.99538,891.611,185157
Dir: 54
Finalising parallel run
disk0,7.95375,8.29164,0.000431224,0.695253,957.869,186254,6.21201,6.46575,8.12015,904.013,178919
disk1,7.96319,8.18034,0.000435134,0.709277,928.15,184944,6.1428,6.333,8.05776,891.874,179769
Dir: 56
Finalising parallel run
disk0,7.94819,7.98831,0.000441398,0.73269,876.749,182184,6.12116,6.10703,8.03897,898.41,184839
disk1,7.96295,8.11523,0.000437344,0.717481,910.767,184117,6.11512,6.25535,8.03237,887.88,180699
Dir: 58
Finalising parallel run
disk0,7.93447,7.94436,0.00044251,0.735283,864.533,180823,6.08077,6.06612,8.00143,888.332,183779
disk1,7.96275,8.24445,0.000432901,0.701199,945.269,185715,6.17211,6.40947,8.08193,895.168,178780
Dir: 60
Finalising parallel run
disk0,7.92533,7.87466,0.000444181,0.739395,845.156,178658,6.01117,6.00123,7.93419,869.827,181745
