z,p,k,epsilon
175.350701403,0.618201060181,0.470723352017,0.000724684080655
176.753507014,0.614577710674,0.469282406401,0.000715822527623
178.156312625,0.610872223167,0.467870380395,0.000707079047963
179.559118236,0.605565021299,0.467022295011,0.00070063803264
180.961923848,0.60025781943,0.466174209628,0.000694197017317
182.364729459,0.594950617562,0.465326124244,0.000687756001994
183.76753507,0.589643415693,0.464478038861,0.00068131498667
185.170340681,0.584336213825,0.463629953477,0.000674873971347
186.573146293,0.579029011956,0.462781868094,0.000668432956024
187.975951904,0.57610016138,0.462031674454,0.000662263598135
189.378757515,0.574411366549,0.461332520885,0.000656235880534
190.781563126,0.572722571719,0.460633367316,0.000650208162933
192.184368737,0.571033776889,0.459934213747,0.000644180445332
193.587174349,0.569344982059,0.459235060178,0.000638152727732
194.98997996,0.567656187229,0.45853590661,0.000632125010131
196.392785571,0.565967392399,0.457836753041,0.00062609729253
197.795591182,0.564522083365,0.457321772264,0.000620935629184
199.198396794,0.563218708714,0.456914150733,0.000616278812025
200.601202405,0.561915334063,0.456506529203,0.000611621994866
202.004008016,0.560611959412,0.456098907672,0.000606965177707
203.406813627,0.559308584761,0.455691286142,0.000602308360549
204.809619238,0.55800521011,0.455283664611,0.00059765154339
206.21242485,0.556701835459,0.454876043081,0.000592994726231
207.615230461,0.556061874702,0.454505402016,0.000588472355851
209.018036072,0.555852899337,0.454158785231,0.000584037328529
210.420841683,0.555643923972,0.453812168447,0.000579602301206
211.823647295,0.555434948608,0.453465551662,0.000575167273884
213.226452906,0.555225973243,0.453118934877,0.000570732246561
214.629258517,0.555016997878,0.452772318092,0.000566297219239
216.032064128,0.554808022513,0.452425701307,0.000561862191916
217.434869739,0.554599047149,0.452079084523,0.000557427164594
218.837675351,0.554223131705,0.451856432054,0.000553758840826
220.240480962,0.55382524025,0.451650098262,0.000550191446003
221.643286573,0.553427348795,0.45144376447,0.00054662405118
223.046092184,0.553029457341,0.451237430679,0.000543056656357
224.448897796,0.552631565886,0.451031096887,0.000539489261535
225.851703407,0.552233674431,0.450824763095,0.000535921866712
227.254509018,0.551835782976,0.450618429303,0.000532354471889
228.657314629,0.551502116267,0.450416391852,0.000528809044256
230.06012024,0.551502749303,0.450236717515,0.000525377959243
231.462925852,0.55150338234,0.450057043179,0.00052194687423
232.865731463,0.551504015376,0.449877368842,0.000518515789218
234.268537074,0.551504648413,0.449697694506,0.000515084704205
235.671342685,0.551505281449,0.449518020169,0.000511653619193
237.074148297,0.551505914486,0.449338345833,0.00050822253418
238.476953908,0.551506547522,0.449158671496,0.000504791449167
239.879759519,0.551507180559,0.44897899716,0.000501360364155
241.28256513,0.551425013598,0.448846557992,0.000498344752444
242.685370741,0.551302529784,0.448737118504,0.000495531442391
244.088176353,0.551180045969,0.448627679015,0.000492718132338
245.490981964,0.551057562155,0.448518239527,0.000489904822285
246.893787575,0.55093507834,0.448408800039,0.000487091512233
248.296593186,0.550812594525,0.448299360551,0.00048427820218
249.699398798,0.550690110711,0.448189921062,0.000481464892127
251.102204409,0.550567626896,0.448080481574,0.000478651582074
252.505040163,0.550475815638,0.447973298554,0.000475854798865
253.907831746,0.550520522,0.447876139974,0.000473131696202
255.31062333,0.550565228362,0.447778981394,0.000470408593539
256.713414913,0.550609934725,0.447681822814,0.000467685490876
258.116206496,0.550654641087,0.447584664234,0.000464962388213
259.518998079,0.550699347449,0.447487505654,0.000462239285549
260.921789662,0.550744053811,0.447390347074,0.000459516182886
262.324581245,0.550788760173,0.447293188494,0.000456793080223
263.727372829,0.550833466535,0.447196029914,0.00045406997756
265.130164412,0.550878172897,0.447098871333,0.000451346874897
266.533066132,0.550833801658,0.44703297848,0.00044902406073
267.935871743,0.550774007966,0.446972474466,0.000446770357926
269.338677355,0.550714214274,0.446911970452,0.000444516655122
270.741482966,0.550654420581,0.446851466437,0.000442262952318
272.144288577,0.550594626889,0.446790962423,0.000440009249514
273.547094188,0.550534833197,0.446730458409,0.000437755546709
274.9498998,0.550475039505,0.446669954394,0.000435501843905
276.352705411,0.550415245813,0.44660945038,0.000433248141101
277.755511022,0.55035545212,0.446548946366,0.000430994438297
279.158316633,0.550335668301,0.446491520411,0.000428772929123
280.561122244,0.55035245729,0.446436908093,0.00042658084797
281.963927856,0.550369246278,0.446382295775,0.000424388766817
283.366733467,0.550386035267,0.446327683457,0.000422196685664
284.769539078,0.550402824255,0.44627307114,0.000420004604511
286.172344689,0.550419613243,0.446218458822,0.000417812523358
287.575150301,0.550436402232,0.446163846504,0.000415620442205
288.977955912,0.55045319122,0.446109234186,0.000413428361052
290.380761523,0.550469980209,0.446054621869,0.000411236279899
291.783567134,0.550486769197,0.446000009551,0.000409044198746
293.186372745,0.550509505329,0.445950506617,0.000406949139597
294.589178357,0.550548647223,0.445915098405,0.000405121724921
295.991983968,0.550587789118,0.445879690193,0.000403294310246
297.394789579,0.550626931012,0.445844281981,0.00040146689557
298.79759519,0.550666072907,0.445808873769,0.000399639480894
300.200400802,0.550705214801,0.445773465557,0.000397812066218
301.603206413,0.550744356696,0.445738057345,0.000395984651542
303.006012024,0.550783498591,0.445702649134,0.000394157236866
304.408817635,0.550822640485,0.445667240922,0.00039232982219
305.811623246,0.55086178238,0.44563183271,0.000390502407514
