z,U_0,U_1,U_2
126.25250501,7.57472116931,1.11366729377e-08,1.19768083404
127.655310621,7.78050861568,1.11840991763e-08,1.16239217624
129.058116232,7.98629606205,1.12315254148e-08,1.12710351844
130.460921844,8.19208350843,1.12789516534e-08,1.09181486065
131.863727455,8.31913114818,1.13040025512e-08,1.04842055652
133.266533066,8.35439704724,1.13029720067e-08,0.9955780411
134.669338677,8.38966294629,1.13019414621e-08,0.942735525682
136.072144289,8.42492884535,1.13009109176e-08,0.889893010263
137.4749499,8.4601947444,1.12998803731e-08,0.837050494845
138.877755511,8.48381300492,1.1261645856e-08,0.78484982929
140.280561122,8.50114028159,1.12033171723e-08,0.732995832042
141.683366733,8.51846755825,1.11449884885e-08,0.681141834794
143.086172345,8.53579483492,1.10866598241e-08,0.629287837546
