y,p,k,epsilon
0,0.198830268649,0.443982494395,0.00148639424464
2.5250501002,0.198828820666,0.443775858775,0.00148283405098
5.0501002004,0.198821342257,0.44358844267,0.00148175457009
7.5751503006,0.198813824043,0.443403117708,0.00148068724173
10.1002004008,0.198805406172,0.443211420257,0.0014799637063
12.625250501,0.198791534506,0.442979945412,0.00148000005137
15.1503006012,0.198777878374,0.442774497447,0.00147733610053
17.6753507014,0.198766712214,0.442591784371,0.0014764108158
20.2004008016,0.1987554887,0.442411872196,0.00147550156593
22.7254509018,0.198746147397,0.442221628042,0.00147548825336
25.250501002,0.198738982787,0.442030717002,0.00147451831717
27.7755511022,0.198730924099,0.441874254748,0.00147273158398
30.3006012024,0.198722755159,0.441730548364,0.00147200166365
32.8256513026,0.198714546507,0.441589347747,0.00147128586795
35.3507014028,0.198706495017,0.441441528071,0.00147206903887
37.875751503,0.198697470148,0.441318495556,0.00147024684462
40.4008016032,0.198689943041,0.441220690013,0.00146936095303
42.9258517034,0.198682722599,0.441126567709,0.00146887409804
45.4509018036,0.198675434665,0.441033885926,0.00146839529718
47.9759519038,0.198670630538,0.44093856611,0.0014700264153
50.501002004,0.198664843795,0.440882548026,0.00146757769253
53.0260521042,0.198660448703,0.440831126291,0.00146730003311
55.5511022044,0.198655945456,0.440780685913,0.00146702792228
58.0761523046,0.198651674685,0.440730446857,0.00146708585692
60.6012024048,0.198648942388,0.440686795728,0.00146809787305
63.126252505,0.198645676711,0.440670451222,0.00146640403528
65.6513026052,0.198643544979,0.440649982671,0.00146628054925
68.1763527054,0.198641171658,0.440630322839,0.00146616189952
70.7014028056,0.198639685968,0.440608120418,0.00146695469517
73.2264529058,0.198638962601,0.440599810491,0.00146696049903
75.751503006,0.198638320426,0.440602836573,0.00146596308656
78.2765531062,0.198638227755,0.440600339924,0.00146593243502
80.8016032064,0.198637780986,0.440598197313,0.00146590435871
83.3266533066,0.198638681401,0.440588608031,0.00146736113528
85.8517034068,0.198639293369,0.440601594893,0.00146629021907
88.376753507,0.198640586657,0.440609725149,0.00146591932478
90.9018036072,0.198641905075,0.440614951698,0.0014659332641
93.4268537074,0.198642885344,0.440620193021,0.00146594786807
95.9519038076,0.198645563221,0.440611487523,0.001468013675
98.4769539078,0.198647185749,0.440635115316,0.00146600874174
101.002004008,0.198649787992,0.440641545758,0.0014660359793
103.527054108,0.198651992662,0.440647861928,0.00146606319679
106.052104208,0.198654148386,0.440651725888,0.00146638667349
108.577154309,0.198657445551,0.440647747341,0.00146767407233
111.102204409,0.198660054996,0.440665416537,0.00146615128416
113.627254509,0.198663309121,0.440669567917,0.00146617554791
116.152304609,0.198665891048,0.440673486944,0.00146619938592
118.677354709,0.198668882712,0.440669806517,0.00146709042862
121.20240481,0.198672194522,0.44067112316,0.00146722103946
123.72745491,0.198675386138,0.440680118881,0.00146625919581
126.25250501,0.198678845827,0.440680544496,0.00146627332886
128.77755511,0.198681481381,0.440680725534,0.00146628694219
131.30260521,0.198684848284,0.440667952135,0.00146773710384
133.827655311,0.19868792981,0.440674192045,0.00146670863203
136.352705411,0.198691374873,0.440674205761,0.00146630607644
138.877755511,0.198694596084,0.440670636546,0.00146630832779
141.402805611,0.198697141134,0.440666920334,0.00146631028917
143.927855711,0.198700553264,0.440644980495,0.00146831776935
146.452905812,0.198703338557,0.440655053684,0.00146629851763
148.977955912,0.19870677675,0.44064791205,0.00146628993277
151.503006012,0.198709531119,0.44064067442,0.00146628121506
154.028056112,0.198711922292,0.440630908543,0.00146654475214
156.553106212,0.198714929172,0.440610940303,0.00146782583803
159.078156313,0.198717651807,0.440613828473,0.00146623641344
161.603206413,0.19872085508,0.440603488465,0.00146621845582
164.128256513,0.19872300329,0.440593067176,0.00146620051046
166.653306613,0.198725236979,0.440575081436,0.00146702473631
169.178356713,0.198727738419,0.440561372213,0.00146715229821
171.703406814,0.198730383301,0.440556581429,0.00146612698473
174.228456914,0.19873320866,0.440543462137,0.00146610128747
176.753507014,0.198734811187,0.440530307364,0.00146607580306
179.278557114,0.198736852022,0.44050460519,0.00146746197353
181.803607214,0.198738957315,0.440497517241,0.00146643842214
184.328657315,0.198741551997,0.440485476753,0.00146597879747
186.853707415,0.198743794628,0.440469908056,0.00146594674762
189.378757515,0.198745092994,0.440454344894,0.0014659149784
191.903807615,0.198746981709,0.440421286073,0.00146786387446
194.428857715,0.198748895169,0.440419838609,0.001465835941
196.953907816,0.198751475891,0.440402016887,0.00146579817533
199.478957916,0.198753179317,0.440384222149,0.00146576075249
202.004008016,0.19875433536,0.440364245418,0.00146597362966
204.529058116,0.198756102404,0.440333970854,0.00146726842584
207.054108216,0.19875814188,0.440327027856,0.00146563200657
209.579158317,0.198760688868,0.440307061795,0.00146558924016
212.104208417,0.198761937503,0.440287158892,0.00146554707738
214.629258517,0.198763165492,0.440260068003,0.00146632389274
217.154308617,0.198764931189,0.440236803267,0.00146647060225
219.679358717,0.198767245136,0.440223034272,0.00146540182946
222.204408818,0.198769763658,0.44020096074,0.00146535445783
224.729458918,0.198770805279,0.440178978628,0.00146530786604
227.254509018,0.198772252695,0.440144788326,0.00146664815217
229.779559118,0.198774254664,0.440128457087,0.0014656479281
232.304609218,0.198777006974,0.440107875982,0.00146514678578
234.829659319,0.198779370926,0.440083691951,0.00146509515335
237.354709419,0.198780630709,0.440059587704,0.00146504416861
239.879759519,0.198782464296,0.440018238936,0.00146694715202
242.404809619,0.198785001095,0.440007725231,0.00146492385425
244.929859719,0.198788329521,0.439981299164,0.00146486746764
247.45490982,0.198790695532,0.43995495095,0.00146481170225
249.97995992,0.198792420223,0.439926644657,0.00146498391333
252.50501002,0.198794902905,0.439887334506,0.0014662998009
255.03006012,0.198798251834,0.439871594866,0.00146462485562
257.55511022,0.19880218444,0.439842885324,0.00146456406554
260.080160321,0.198804729691,0.439814298578,0.00146450425835
262.605210421,0.19880720814,0.439778670009,0.00146523910983
265.130260521,0.198810544986,0.439745975851,0.00146540920206
267.655310621,0.19881488077,0.439723221456,0.00146430182155
270.180360721,0.198819486444,0.439692156112,0.00146423676274
272.705410822,0.198822527036,0.439661240057,0.00146417292237
275.230460922,0.19882595099,0.439618164746,0.00146546931011
277.755511022,0.198830423395,0.439591910314,0.00146449501219
280.280561122,0.198835957107,0.439562123566,0.00146395494617
282.805611222,0.19884114029,0.439528663993,0.00146388598004
285.330661323,0.198845183482,0.439495319939,0.00146381799224
287.855711423,0.198849747798,0.439444689504,0.00146567473247
290.380761523,0.198855687283,0.439423917154,0.00146365829651
292.905811623,0.198862600606,0.439387934755,0.00146358478739
295.430861723,0.198868579129,0.439352050983,0.00146351216586
297.955911824,0.198873894676,0.43931439538,0.00146364505864
300.480961924,0.198880019644,0.439264804316,0.0014649811026
303.006012024,0.198887637489,0.439238970526,0.00146326981532
305.531062124,0.19889595962,0.439200561145,0.00146319257116
308.056112224,0.198902969419,0.439162290874,0.00146311670959
310.581162325,0.198909857767,0.439117096755,0.00146381036843
313.106212425,0.198917820231,0.439073785891,0.00146400423775
315.631262525,0.198927282887,0.439041097414,0.00146286100936
318.156312625,0.198937137325,0.439000444382,0.00146278076183
320.681362725,0.19894552856,0.438959936193,0.00146270222435
323.206412826,0.198954186457,0.438907383828,0.00146395580544
325.731462926,0.198964274777,0.438870421009,0.00146301015928
328.256513026,0.198975839404,0.43883145689,0.00146243569833
330.781563126,0.198987188103,0.438788981635,0.00146235390271
333.306613226,0.198997505524,0.43874658586,0.00146227343379
335.831663327,0.199008133191,0.438687162388,0.00146408651193
338.356713427,0.199020685086,0.438656305494,0.00146208331914
340.881763527,0.199034599558,0.438612753342,0.00146200084868
343.406813627,0.199047726901,0.438569221642,0.00146191946462
345.931863727,0.199060249518,0.438524092719,0.00146202111374
348.456913828,0.199073385451,0.438466683057,0.00146338399339
350.981963928,0.199088620988,0.438433544877,0.00146164845267
353.507014028,0.199104903573,0.438390458512,0.0014615695447
356.032064128,0.199120126479,0.438347285325,0.00146149209753
358.557114228,0.199135136895,0.438297718684,0.0014621588761
361.082164329,0.199151158019,0.438249577094,0.00146239177142
363.607214429,0.199169301336,0.43821489685,0.00146123575658
366.132264529,0.199188178712,0.438174986323,0.00146116758515
368.657314629,0.199205914556,0.438134731591,0.00146110066712
371.182364729,0.19922363329,0.43808403409,0.00146233897382
373.70741483,0.19924282284,0.438047962253,0.00146145213623
